,has_handle,counts,counts_tobit,fem_dum,dem_dum,rep_dum,state_num,sentiment_total,party,womens_issues,education,health_care,SquireXfemale,ideology_total,BlackorLatino_legislator,years_since_elected
1807,0,NA,0,0,1,0,30,NA,D,NA,NA,NA,0,NA,NA,NA
1808,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,0,NA
1809,1,24,24,0,0,1,40,0.583333313,R,0,0,0,NA,0.166666657,0,NA
1810,1,536,536,0,1,0,36,0.546641827,D,0.074626863,0.041044775,0.033582091,0,0.033582091,NA,NA
1811,0,NA,0,0,1,0,17,NA,D,NA,NA,NA,0,NA,0,NA
1812,1,45,45,1,0,1,26,0.311111152,R,0.111111112,0,0.111111112,0.115999997,0.111111119,0,NA
1813,1,11,11,1,1,0,4,-0.181818187,D,0.272727281,0.272727281,0,0.263999999,0,NA,2
1814,1,380,380,1,1,0,20,0.757894754,D,0.052631579,0.039473683,0.013157895,0.277999997,0.084210522,0,NA
1815,0,NA,0,0,1,0,7,NA,D,NA,NA,NA,0,NA,NA,NA
1816,1,1017,1017,1,1,0,1,0.341199577,D,0.054080628,0.020648967,0.03343166,0.296000004,-0.024582103,0,6
1817,0,NA,0,0,1,0,19,NA,D,NA,NA,NA,0,NA,NA,NA
1818,1,138,138,0,1,0,45,0.057971001,D,0.094202898,0.072463766,0.021739131,0,-0.057971008,0,NA
1819,1,3232,3232,0,1,0,29,-0.225866318,D,0.025990099,0.005878713,0.020111386,0,0.095606431,NA,NA
1820,1,3207,3207,1,1,0,38,0.164328039,D,0.022139072,0.013096352,0.009042719,0.156000003,0.118178993,1,NA
1821,1,3208,3208,1,1,0,41,0.279301763,D,0.050498754,0.03086035,0.019638404,0.233999997,0.088216953,1,NA
1822,0,NA,0,1,0,1,21,NA,R,NA,NA,NA,0.153999999,NA,NA,NA
1823,1,44,44,1,0,1,45,0.363636345,R,0,0,0,0.272000015,0.227272719,0,NA
1824,0,NA,0,1,1,0,21,NA,D,NA,NA,NA,0.153999999,NA,NA,NA
1825,1,3173,3173,1,1,0,24,-0.018594384,D,0.038449414,0.012921525,0.025527891,0.243000001,0.070595652,0,7
1826,1,2032,2032,0,0,1,41,0.467027545,R,0.023622047,0.010826772,0.012795276,0,0.218011811,0,NA
1827,1,3190,3190,1,1,0,29,0.175235122,D,0.022884013,0.003761756,0.019122258,0.048,0.078996867,0,NA
1828,1,58,58,0,0,1,29,0.103448272,R,0,0,0,0,0.327586234,NA,NA
1829,1,1017,1017,0,0,1,40,0.781710923,R,0.034414947,0.009832841,0.024582105,NA,0.271386445,0,NA
1830,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,0,NA
1831,0,NA,0,0,0,1,20,NA,R,NA,NA,NA,0,NA,0,NA
1832,1,462,462,0,0,1,24,0.601731598,R,0.015151516,0.002164502,0.012987013,0,0.339826852,0,7
1833,1,16,16,0,0,1,35,0.625,R,0,0,0,0,0.3125,0,NA
1834,0,NA,0,0,0,1,28,NA,R,NA,NA,NA,0,NA,0,2
1835,1,1586,1586,0,0,1,29,0.279949546,R,0.176544771,0.161412358,0.015132409,0,0.329129905,0,NA
1836,1,285,285,0,0,1,23,-0.224561408,R,0.196491227,0.024561403,0.171929821,0,0.126315802,0,NA
1837,1,83,83,0,1,0,34,0.530120492,D,0.060240962,0.036144577,0.024096385,0,0.048192762,NA,NA
1838,1,1601,1601,0,0,1,43,0.579013109,R,0.027482824,0.01748907,0.009993754,0,0.205496565,NA,5
1839,1,2,2,1,1,0,10,1,D,0,0,0,0.149000004,0.5,1,NA
1840,1,98,98,0,0,1,43,0.836734712,R,0,0,0,0,0.132653072,NA,8
1841,1,2802,2802,0,1,0,46,-0.014275521,D,0.066738047,0.040328339,0.026409708,0,0.090649545,0,NA
1842,1,763,763,0,1,0,30,0.521625161,D,0.04587156,0.015727391,0.030144168,0,0.091743127,NA,NA
1843,0,NA,0,0,1,0,26,NA,D,NA,NA,NA,0,NA,0,NA
1844,1,1178,1178,1,1,0,37,0.629881144,D,0.023769099,0.013582343,0.010186757,0.200000003,0,1,NA
1845,1,3192,3192,0,1,0,27,0.259085238,D,0.044799499,0.028195489,0.01660401,0,0.058583952,NA,NA
1846,1,1529,1529,0,1,0,41,0.396991491,D,0.160889462,0.01438849,0.146500975,0,0.1059516,NA,NA
1847,0,NA,0,0,0,1,3,NA,R,NA,NA,NA,0,NA,0,NA
1848,1,3210,3210,0,0,1,14,-0.044548273,R,0.031775698,0.024922118,0.006853582,0,0.09968847,0,NA
1849,0,NA,0,0,0,1,35,NA,R,NA,NA,NA,0,NA,0,NA
1850,1,512,512,0,0,1,15,0.537109375,R,0.091796875,0.076171875,0.015625,0,0.001953125,0,NA
1851,1,NA,0,0,0,1,41,NA,R,NA,NA,NA,0,NA,0,NA
1852,1,843,843,0,0,1,13,0.486358225,R,0.026097272,0.013048636,0.013048636,0,0.172004744,0,NA
1853,0,NA,0,0,0,1,23,NA,R,NA,NA,NA,0,NA,0,NA
1854,1,2506,2506,0,0,1,38,0.474062234,R,0.013168396,0.00518755,0.007980846,0,0.175977647,NA,NA
1855,0,NA,0,0,0,1,12,NA,R,NA,NA,NA,0,NA,NA,NA
1856,1,3230,3230,0,0,1,43,0.234674931,R,0.022910217,0.015789473,0.007120743,0,0.192569673,NA,8
1857,0,NA,0,0,0,1,25,NA,R,NA,NA,NA,0,NA,0,7
1858,1,745,745,0,1,0,14,0.139597327,D,0.080536909,0.020134227,0.060402684,0,-0.029530212,NA,NA
1859,0,NA,0,0,0,1,12,NA,R,NA,NA,NA,0,NA,0,NA
1860,0,NA,0,0,0,1,26,NA,R,NA,NA,NA,0,NA,0,NA
1861,0,NA,0,0,0,1,39,NA,R,NA,NA,NA,0,NA,0,NA
1862,0,NA,0,0,0,1,16,NA,R,NA,NA,NA,0,NA,0,NA
1863,1,3188,3188,0,1,0,3,0.285759121,D,0.01599749,0.009410288,0.006587202,0,0.034818068,0,NA
1864,0,NA,0,0,0,1,16,NA,R,NA,NA,NA,0,NA,0,NA
1865,0,NA,0,0,0,1,10,NA,R,NA,NA,NA,0,NA,0,NA
1866,1,366,366,0,0,1,27,0.516393483,R,0.019125681,0.008196721,0.010928961,0,0.092896178,NA,NA
1867,0,NA,0,0,0,1,31,NA,R,NA,NA,NA,0,NA,0,NA
1868,1,3172,3172,0,1,0,24,0.546658278,D,0.014501892,0.007566204,0.006935687,0,0.169924349,0,3
1869,1,3088,3088,0,0,1,36,0.62661922,R,0.022344559,0.013924871,0.008419689,0,0.175841972,0,NA
1870,1,2955,2955,0,0,1,25,0.154991537,R,0.035194583,0.009813875,0.02538071,0,0.209813863,0,19
1871,0,NA,0,0,0,1,7,NA,R,NA,NA,NA,0,NA,0,NA
1872,1,172,172,0,1,0,36,0.087209299,D,0.046511628,0.029069768,0.017441861,0,-0.029069766,0,NA
1873,0,NA,0,0,0,1,28,NA,R,NA,NA,NA,0,NA,0,3
1874,1,264,264,0,1,0,37,0.306818187,D,0.102272734,0.075757578,0.026515152,0,0.079545468,0,NA
1875,1,2,2,0,1,0,11,0,D,0,0,0,0,0.5,0,NA
1876,1,106,106,0,0,1,18,0.641509414,R,0.018867925,0.009433962,0.009433962,0,0.056603774,0,8
1877,0,NA,0,0,1,0,37,NA,D,NA,NA,NA,0,NA,NA,3
1878,1,160,160,0,1,0,7,0.268750012,D,0.068750001,0.050000001,0.018750001,0,0.037499994,0,NA
1879,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,0,NA
1880,0,NA,0,0,1,0,25,NA,D,NA,NA,NA,0,NA,NA,19
1881,1,NA,0,0,0,1,42,NA,R,NA,NA,NA,0,NA,NA,NA
1882,0,NA,0,0,0,1,30,NA,R,NA,NA,NA,0,NA,NA,NA
1883,0,NA,0,0,1,0,15,NA,D,NA,NA,NA,0,NA,1,NA
1884,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,NA,NA
1885,0,NA,0,0,0,1,15,NA,R,NA,NA,NA,0,NA,0,NA
1886,0,NA,0,1,1,0,34,NA,D,NA,NA,NA,0.384000003,NA,0,NA
1887,1,28,28,1,1,0,24,0.678571463,D,0,0,0,0.243000001,0.214285716,0,3
1888,1,NA,0,1,1,0,28,NA,D,NA,NA,NA,0.112000003,NA,NA,3
1889,1,3214,3214,0,1,0,27,0.309583068,D,0.017112633,0.009956441,0.007156192,0,0.077473551,0,NA
1890,0,NA,0,0,0,1,12,NA,R,NA,NA,NA,0,NA,0,NA
1891,0,NA,0,0,0,1,47,NA,R,NA,NA,NA,0,NA,0,NA
1892,1,510,510,1,1,0,43,0.741176426,D,0.056862745,0.007843138,0.049019609,0.178000003,0.117647059,NA,1
1893,0,NA,0,0,1,0,36,NA,D,NA,NA,NA,0,NA,NA,NA
1894,0,NA,0,0,0,1,15,NA,R,NA,NA,NA,0,NA,NA,NA
1895,1,1548,1548,1,1,0,43,0.644702852,D,0.025839793,0.007751938,0.018087855,0.178000003,0.097545221,NA,1
1896,1,1038,1038,0,0,1,9,0.588631988,R,0.028901733,0.020231213,0.00867052,0,0.182080925,0,NA
1897,0,NA,0,0,1,0,29,NA,D,NA,NA,NA,0,NA,NA,NA
1898,1,1714,1714,1,0,1,19,0.747374594,R,0.059509918,0.037339557,0.022170361,0.430999994,0.13535589,0,NA
1899,1,2435,2435,1,0,1,24,0.621355236,R,0.019712526,0.010677618,0.009034907,0.243000001,0.229158103,0,3
1900,0,NA,0,0,0,1,48,NA,R,NA,NA,NA,0,NA,0,NA
1901,1,199,199,0,0,1,29,0.608040214,R,0.015075376,0.010050251,0.005025126,0,0.44723618,NA,NA
1902,0,NA,0,0,1,0,41,NA,D,NA,NA,NA,0,NA,NA,NA
1903,1,1093,1093,0,1,0,40,0.694419026,D,0.07410796,0.052150045,0.021957913,NA,0.090576388,NA,NA
1904,0,NA,0,0,1,0,38,NA,D,NA,NA,NA,0,NA,NA,NA
1905,1,1018,1018,0,1,0,19,0.741650343,D,0.03929273,0.025540275,0.013752456,0,0.022593319,NA,NA
1906,0,NA,0,0,1,0,29,NA,D,NA,NA,NA,0,NA,NA,NA
1907,1,1679,1679,0,0,1,21,0.220964849,R,0.017272186,0.008338297,0.00893389,0,0.147111371,NA,NA
1908,0,NA,0,0,0,1,30,NA,R,NA,NA,NA,0,NA,NA,NA
1909,0,NA,0,0,0,1,35,NA,R,NA,NA,NA,0,NA,0,NA
1910,1,23,23,1,1,0,1,0.608695686,D,0.043478262,0,0.043478262,0.296000004,0.086956523,0,6
1911,0,NA,0,0,0,1,36,NA,R,NA,NA,NA,0,NA,NA,NA
1912,1,2250,2250,0,1,0,33,0.681333303,D,0.069777779,0.043111112,0.026666667,0,-0.021333337,0,NA
1913,1,49,49,0,0,1,40,0.714285731,R,0.102040812,0.081632651,0.020408163,NA,0.142857149,0,NA
1914,0,NA,0,0,1,0,31,NA,D,NA,NA,NA,0,NA,1,NA
1915,0,NA,0,0,1,0,36,NA,D,NA,NA,NA,0,NA,NA,NA
1916,1,31,31,0,0,1,2,0.258064508,R,0.032258064,0,0.032258064,0,0.032258064,0,NA
1917,0,NA,0,0,0,1,27,NA,R,NA,NA,NA,0,NA,0,NA
1918,0,NA,0,0,0,1,8,NA,R,NA,NA,NA,0,NA,NA,NA
1919,0,NA,0,0,0,1,44,NA,R,NA,NA,NA,0,NA,0,9
1920,1,21,21,0,0,1,20,0.380952418,R,0.047619049,0,0.047619049,0,0.142857149,0,NA
1921,1,9,9,0,1,0,34,0.333333343,D,0,0,0,0,-0.333333343,NA,NA
1922,1,1757,1757,0,0,1,10,0.185543507,R,0.006829823,0.00284576,0.003984064,0,0.188958451,0,NA
1923,1,159,159,0,0,1,5,0.622641504,R,0.031446539,0.025157232,0.006289308,0,0.094339617,0,NA
1924,1,123,123,0,0,1,15,0.406504035,R,0.024390243,0.016260162,0.008130081,0,0.138211384,0,NA
1925,0,NA,0,1,0,1,38,NA,R,NA,NA,NA,0.156000003,NA,0,NA
1926,1,2321,2321,1,1,0,34,0.641964674,D,0.033606205,0.026281776,0.007324429,0.384000003,0.11374408,0,NA
1927,1,1753,1753,1,0,1,4,0.782658279,R,0.124928698,0.067313179,0.057615515,0.263999999,0.079292648,0,6
1928,1,1694,1694,1,0,1,9,0.746753216,R,0.033648171,0.024793388,0.008854781,0.245000005,0.1475797,0,NA
1929,1,2755,2755,1,1,0,21,0.293284953,D,0.007985481,0.002540835,0.005444646,0.153999999,0.115789473,NA,NA
1930,0,NA,0,1,0,1,21,NA,R,NA,NA,NA,0.153999999,NA,NA,NA
1931,1,391,391,1,0,1,13,0.365728915,R,0.010230179,0.005115089,0.005115089,0.169,0.214833766,NA,NA
1932,0,NA,0,1,1,0,21,NA,D,NA,NA,NA,0.153999999,NA,NA,NA
1933,1,417,417,1,0,1,44,0.489208639,R,0.021582734,0.019184653,0.002398082,0.178000003,0.12230216,0,13
1934,0,NA,0,1,0,1,21,NA,R,NA,NA,NA,0.153999999,NA,NA,NA
1935,1,1039,1039,1,1,0,32,0.373436034,D,0.024061598,0.010587103,0.013474495,0.181999996,0.084696829,0,NA
1936,1,9,9,0,1,0,37,0.555555582,D,0,0,0,0,0.333333343,NA,3
1937,1,13,13,1,1,0,41,0.538461566,D,0.07692308,0.07692308,0,0.233999997,-0.153846145,1,NA
1938,0,NA,0,1,1,0,44,NA,D,NA,NA,NA,0.178000003,NA,0,17
1939,1,2274,2274,1,1,0,12,0.379947186,D,0.04001759,0.014072119,0.02594547,0.240999997,0.106860176,1,NA
1940,1,3145,3145,1,1,0,18,0.400635958,D,0.030206678,0.00699523,0.023211448,0.187000006,0.077901438,1,9
1941,1,193,193,1,1,0,8,0.461139917,D,0.010362694,0.010362694,0,0.202999994,0.067357518,NA,NA
1942,1,36,36,1,1,0,33,0.638888896,D,0.055555556,0.055555556,0,0.430000007,0.111111112,0,NA
1943,0,NA,0,0,1,0,11,NA,D,NA,NA,NA,0,NA,NA,NA
1944,1,18,18,0,1,0,7,0.277777791,D,0,0,0,0,0.055555556,NA,NA
1945,0,NA,0,0,1,0,16,NA,D,NA,NA,NA,0,NA,0,NA
1946,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,NA,NA
1947,1,56,56,0,1,0,29,0.642857134,D,0.035714287,0.035714287,0,0,0.321428567,NA,NA
1948,0,NA,0,0,0,1,22,NA,R,NA,NA,NA,0,NA,0,NA
1949,1,2874,2874,0,1,0,22,0.536882401,D,0.045233123,0.021224774,0.02400835,0,0.062282532,1,NA
1950,0,NA,0,0,0,1,25,NA,R,NA,NA,NA,0,NA,0,19
1951,1,1066,1066,0,0,1,20,0.056285173,R,0.027204502,0.010318949,0.016885553,0,0.062851787,0,NA
1952,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,NA,NA
1953,1,1219,1219,0,1,0,30,0.541427374,D,0.132895812,0.015586547,0.117309272,0,0.013125509,NA,NA
1954,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,NA,NA
1955,0,NA,0,0,0,1,24,NA,R,NA,NA,NA,0,NA,NA,2
1956,0,NA,0,0,0,1,39,NA,R,NA,NA,NA,0,NA,0,NA
1957,0,NA,0,1,1,0,7,NA,D,NA,NA,NA,0.26699999,NA,NA,NA
1958,1,2581,2581,1,0,1,15,0.61875242,R,0.044556372,0.030608291,0.013948082,0.156000003,0.170864016,0,NA
1959,0,NA,0,1,0,1,7,NA,R,NA,NA,NA,0.26699999,NA,NA,NA
1960,1,991,991,1,0,1,27,0.583249211,R,0.024217961,0.012108981,0.012108981,0.238000005,0.132189721,0,NA
1961,0,NA,0,1,0,1,22,NA,R,NA,NA,NA,0.400999993,NA,0,NA
1962,1,1212,1212,1,0,1,9,0.724422455,R,0.029702969,0.02310231,0.00660066,0.245000005,0.137788773,0,NA
1963,1,2569,2569,1,0,1,24,0.623199701,R,0.036200859,0.00778513,0.028415726,0.243000001,0.249513417,0,7
1964,1,148,148,1,0,1,30,0.256756783,R,0.020270271,0.013513514,0.006756757,0.232999995,0.013513513,0,NA
1965,1,1871,1871,0,1,0,27,0.206306785,D,0.029396044,0.012827365,0.016568679,0,0.134152859,NA,NA
1966,0,NA,0,0,1,0,29,NA,D,NA,NA,NA,0,NA,NA,NA
1967,1,140,140,0,1,0,10,0.535714269,D,0.021428572,0.007142857,0.014285714,0,0.121428579,1,NA
1968,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,0,NA
1969,0,NA,0,0,0,1,10,NA,R,NA,NA,NA,0,NA,NA,NA
1970,0,NA,0,0,0,1,2,NA,R,NA,NA,NA,0,NA,0,NA
1971,0,NA,0,0,1,0,41,NA,D,NA,NA,NA,0,NA,0,NA
1972,1,33,33,0,0,1,39,0.545454502,R,0.060606062,0.060606062,0,0,0.424242437,NA,NA
1973,0,NA,0,0,0,1,27,NA,R,NA,NA,NA,0,NA,0,NA
1974,1,229,229,0,0,1,6,0.371179044,R,0.043668121,0.013100437,0.030567685,0,0.222707421,0,NA
1975,1,644,644,0,0,1,41,0.586956501,R,0.021739131,0.015527951,0.00621118,0,0.138198763,NA,NA
1976,1,1500,1500,0,1,0,13,0.372666657,D,0.056000002,0.050000001,0.006,0,0.081333339,0,NA
1977,1,1,1,0,0,1,43,1,R,0,0,0,0,0,NA,5
1978,1,3229,3229,0,1,0,5,0.572003663,D,0.062248372,0.045524929,0.016723445,0,-0.002477549,NA,NA
1979,1,118,118,1,1,0,13,0.177966103,D,0.076271184,0.016949153,0.059322033,0.169,0.110169485,0,NA
1980,1,3173,3173,1,1,0,23,0.302867979,D,0.017648913,0.006303183,0.011345729,0.203999996,0.061771184,0,NA
1981,1,3153,3153,1,1,0,41,0.598794818,D,0.038058992,0.019346654,0.018712338,0.233999997,0.115445606,1,NA
1982,1,58,58,1,1,0,33,0.637931049,D,0.051724136,0.017241379,0.034482758,0.430000007,-0.206896544,NA,NA
1983,1,300,300,1,1,0,24,0.5,D,0.039999999,0.013333334,0.026666667,0.243000001,0.053333342,0,3
1984,0,NA,0,0,1,0,24,NA,D,NA,NA,NA,0,NA,0,9
1985,1,436,436,0,0,1,32,0.431192666,R,0.027522936,0.013761468,0.013761468,0,0.139908254,0,NA
1986,0,NA,0,1,1,0,32,NA,D,NA,NA,NA,0.181999996,NA,1,NA
1987,0,NA,0,0,1,0,11,NA,D,NA,NA,NA,0,NA,NA,NA
1988,1,2435,2435,0,1,0,29,0.154004097,D,0.019301847,0.009034907,0.01026694,0,0.112114988,0,NA
1989,1,NA,0,0,0,1,41,NA,R,NA,NA,NA,0,NA,NA,NA
1990,1,118,118,0,0,1,39,0.084745765,R,0.033898305,0.016949153,0.016949153,0,0.161016941,0,NA
1991,1,3208,3208,0,1,0,47,0.034600973,D,0.020885287,0.005922693,0.014962593,0,0.20916459,0,NA
1992,0,NA,0,0,0,1,2,NA,R,NA,NA,NA,0,NA,0,NA
1993,1,344,344,1,1,0,36,0.511627913,D,0.04360465,0.023255814,0.020348838,0.416999996,-0.005813956,NA,NA
1994,1,1757,1757,1,1,0,4,0.114399552,D,0.096186683,0.070574842,0.025611838,0.263999999,-0.033010826,0,3
1995,1,3190,3190,0,0,1,43,0.814733565,R,0.028840126,0.026959248,0.001880878,0,0.160188079,0,7
1996,1,119,119,0,1,0,38,0.554621875,D,0.016806724,0.016806724,0,0,0.193277329,1,NA
1997,1,734,734,1,1,0,1,0.414168954,D,0.083106264,0.035422344,0.047683924,0.296000004,0.032697544,0,3
1998,1,2172,2172,1,1,0,29,-0.133057088,D,0.020718232,0.004604051,0.016114181,0.048,0.027624309,NA,NA
1999,1,3422,3422,0,1,0,37,0.233781427,D,0.042080656,0.018702513,0.023378141,0,-0.009935707,0,3
2000,1,NA,0,0,1,0,37,NA,D,NA,NA,NA,0,NA,NA,NA
2001,0,NA,0,1,1,0,38,NA,D,NA,NA,NA,0.156000003,NA,1,NA
2002,0,NA,0,0,1,0,38,NA,D,NA,NA,NA,0,NA,1,NA
2003,0,NA,0,0,0,1,24,NA,R,NA,NA,NA,0,NA,0,5
2004,1,586,586,0,0,1,43,0.742320836,R,0.017064845,0.015358361,0.001706485,0,0.174061432,0,7
2005,0,NA,0,0,0,1,18,NA,R,NA,NA,NA,0,NA,0,12
2006,0,NA,0,0,0,1,39,NA,R,NA,NA,NA,0,NA,0,NA
2007,0,NA,0,0,0,1,16,NA,R,NA,NA,NA,0,NA,NA,NA
2008,0,NA,0,0,0,1,7,NA,R,NA,NA,NA,0,NA,0,NA
2009,1,1415,1415,1,1,0,29,0.556890428,D,0.033215549,0.012720848,0.020494699,0.048,0.327208459,NA,NA
2010,0,NA,0,0,0,1,24,NA,R,NA,NA,NA,0,NA,0,5
2011,1,NA,0,0,1,0,34,NA,D,NA,NA,NA,0,NA,1,NA
2012,1,501,501,0,1,0,23,0.592814386,D,0.019960079,0.00998004,0.00998004,0,0.083832338,NA,NA
2013,0,NA,0,0,0,1,3,NA,R,NA,NA,NA,0,NA,0,NA
2014,0,NA,0,0,0,1,15,NA,R,NA,NA,NA,0,NA,0,NA
2015,1,11,11,0,0,1,3,0.636363626,R,0.090909094,0.090909094,0,0,0.363636374,0,NA
2016,1,73,73,0,0,1,18,0.356164366,R,0.01369863,0,0.01369863,0,0.219178095,0,4
2017,1,91,91,0,1,0,19,0.791208804,D,0.032967035,0.032967035,0,0,0.08791209,0,NA
2018,0,NA,0,0,0,1,36,NA,R,NA,NA,NA,0,NA,0,NA
2019,0,NA,0,0,0,1,16,NA,R,NA,NA,NA,0,NA,0,NA
2020,1,115,115,0,0,1,2,0.817391276,R,0.034782607,0.026086956,0.008695652,0,0.09565217,0,NA
2021,0,NA,0,0,1,0,38,NA,D,NA,NA,NA,0,NA,NA,NA
2022,1,770,770,1,0,1,9,0.783116877,R,0.040259741,0.027272727,0.012987013,0.245000005,0.162337661,1,NA
2023,1,188,188,0,0,1,43,0.648936152,R,0.047872338,0.04255319,0.005319149,0,0.164893627,0,13
2024,0,NA,0,0,1,0,38,NA,D,NA,NA,NA,0,NA,NA,NA
2025,1,140,140,0,1,0,26,0.592857122,D,0.057142857,0.028571429,0.028571429,0,0.185714304,0,NA
2026,1,NA,0,1,1,0,29,NA,D,NA,NA,NA,0.048,NA,NA,NA
2027,1,1242,1242,1,1,0,5,0.689210951,D,0.052334942,0.041062802,0.011272142,0.629000008,0.012077302,0,NA
2028,0,NA,0,1,0,1,35,NA,R,NA,NA,NA,0.229000002,NA,0,NA
2029,1,2935,2935,0,1,0,14,0.28892675,D,0.042248722,0.036456559,0.005792163,0,0.060306653,NA,NA
2030,0,NA,0,0,1,0,33,NA,D,NA,NA,NA,0,NA,NA,NA
2031,1,371,371,0,0,1,28,0.469002664,R,0.010781671,0.005390835,0.005390835,0,0.23180595,0,2
2032,1,160,160,0,1,0,13,0.568750024,D,0.03125,0,0.03125,0,0.049999997,NA,NA
2033,1,269,269,0,1,0,45,0.799256563,D,0,0,0,0,0.182156131,0,NA
2034,1,11,11,0,0,1,12,1,R,0,0,0,0,0.454545468,0,NA
2035,1,1184,1184,0,0,1,9,0.694256783,R,0.057432432,0.044763513,0.012668919,0,0.239864871,0,NA
2036,1,2957,2957,0,1,0,36,0.509638131,D,0.075752452,0.05106527,0.024687182,0,0.023672648,1,NA
2037,1,3066,3066,0,1,0,30,0.42694065,D,0.011741683,0.006196999,0.005544683,0,0.091324203,NA,NA
2038,0,NA,0,0,0,1,43,NA,R,NA,NA,NA,0,NA,NA,5
2039,1,178,178,0,0,1,17,0.747191012,R,0.050561801,0.039325844,0.011235955,0,0.224719107,NA,NA
2040,1,3003,3003,0,1,0,7,0.227106228,D,0.034632035,0.011655011,0.022977022,0,0.061938055,0,NA
2041,1,NA,0,0,1,0,19,NA,D,NA,NA,NA,0,NA,1,NA
2042,0,NA,0,0,1,0,18,NA,D,NA,NA,NA,0,NA,NA,12
2043,1,72,72,0,1,0,10,0.652777731,D,0.027777778,0.027777778,0,0,0.194444448,1,NA
2044,0,NA,0,0,1,0,2,NA,D,NA,NA,NA,0,NA,NA,NA
2045,1,289,289,0,0,1,34,0.543252647,R,0.221453294,0.017301038,0.204152256,0,0.221453279,NA,NA
2046,0,NA,0,0,1,0,48,NA,D,NA,NA,NA,0,NA,0,NA
2047,0,NA,0,0,1,0,19,NA,D,NA,NA,NA,0,NA,NA,NA
2048,1,855,855,0,1,0,6,0.602339149,D,0.058479533,0.050292399,0.008187135,0,0.112280704,NA,NA
2049,0,NA,0,0,0,1,10,NA,R,NA,NA,NA,0,NA,NA,NA
2050,0,NA,0,0,1,0,19,NA,D,NA,NA,NA,0,NA,NA,NA
2051,1,16,16,0,0,1,43,0.625,R,0,0,0,0,0.5625,NA,9
2052,0,NA,0,0,1,0,20,NA,D,NA,NA,NA,0,NA,NA,NA
2053,0,NA,0,0,0,1,46,NA,R,NA,NA,NA,0,NA,NA,NA
2054,1,1789,1789,0,0,1,41,0.20793739,R,0.027389603,0.006148687,0.021240916,0,0.219675809,0,NA
2055,1,1850,1850,0,0,1,5,0.280540526,R,0.02918919,0.014054054,0.015135136,0,0.060540535,0,NA
2056,0,NA,0,0,0,1,21,NA,R,NA,NA,NA,0,NA,NA,NA
2057,0,NA,0,0,0,1,18,NA,R,NA,NA,NA,0,NA,NA,12
2058,1,91,91,0,1,0,21,0.615384638,D,0.07692308,0.032967035,0.043956045,0,0.054945052,NA,NA
2059,0,NA,0,0,0,1,44,NA,R,NA,NA,NA,0,NA,NA,2
2060,0,NA,0,0,0,1,13,NA,R,NA,NA,NA,0,NA,NA,NA
2061,0,NA,0,0,0,1,29,NA,R,NA,NA,NA,0,NA,NA,NA
2062,1,50,50,0,1,0,30,0.660000026,D,0.02,0.02,0,0,0.199999988,0,NA
2063,0,NA,0,0,1,0,8,NA,D,NA,NA,NA,0,NA,1,NA
2064,1,566,566,0,0,1,19,0.888692558,R,0.045936398,0.044169612,0.001766784,0,0.155477032,NA,NA
2065,1,1012,1012,0,1,0,17,0.626482189,D,0.021739129,0.017786561,0.003952569,0,0.173913047,NA,NA
2066,1,1590,1590,0,0,1,43,0.46603775,R,0.034591194,0.023899371,0.010691823,0,0.141509444,NA,9
2067,1,92,92,0,0,1,22,0.521739125,R,0.010869565,0,0.010869565,0,0.315217406,NA,NA
2068,1,77,77,0,0,1,38,0.545454562,R,0.051948052,0.051948052,0,0,0.116883114,NA,NA
2069,1,970,970,0,0,1,19,0.436082453,R,0.023711339,0.013402062,0.010309278,0,0.2443299,NA,NA
2070,0,NA,0,0,0,1,2,NA,R,NA,NA,NA,0,NA,NA,NA
2071,0,NA,0,0,1,0,44,NA,D,NA,NA,NA,0,NA,0,21
2072,0,NA,0,0,1,0,44,NA,D,NA,NA,NA,0,NA,0,17
2073,0,NA,0,0,1,0,37,NA,D,NA,NA,NA,0,NA,NA,NA
2074,0,NA,0,0,0,1,38,NA,R,NA,NA,NA,0,NA,NA,NA
2075,1,3,3,0,1,0,19,1,D,0,0,0,0,0.333333343,NA,NA
2076,1,1,1,0,1,0,19,1,D,0,0,0,0,0,NA,NA
2077,1,809,809,0,1,0,19,0.651421547,D,0.05686032,0.02843016,0.02843016,0,-0.011124849,NA,NA
2078,0,NA,0,0,0,1,26,NA,R,NA,NA,NA,0,NA,0,NA
2079,1,404,404,0,1,0,44,0.247524753,D,0.017326733,0.007425743,0.00990099,0,0.160891086,NA,15
2080,1,112,112,0,1,0,32,0.875,D,0.017857144,0.017857144,0,0,0.107142858,0,NA
2081,1,1139,1139,0,0,1,32,0.78402108,R,0.032484636,0.021071116,0.01141352,0,0.201931506,0,NA
2082,0,NA,0,0,0,1,31,NA,R,NA,NA,NA,0,NA,NA,NA
2083,0,NA,0,0,0,1,39,NA,R,NA,NA,NA,0,NA,0,NA
